threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;5;6;7;8;9;10,8,0.021800529341535518,2,0.0,0.5,22
0.9,1;2;3;5;6;7;8;9;10,9,0.009244632949376668,1,0.0,0.5,22
0.95,1;2;3;4;5;6;7;8;9;10,10,0.008902250004679679,1,0.0,0.5,22
0.99,1;2;3;4;5;6;7;8;9;10,10,0.008902250004679679,1,0.0,0.5,22
1.0,1;2;3;4;5;6;7;8;9;10,10,0.008902250004679679,1,0.0,0.5,22
