threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;4;5;6;7;9;10,7,0.03926951801349157,2,0.0001,0.5,2
0.9,2;3;4;5;6;7;9;10,8,0.03955251083434965,2,0.0001,0.5,2
0.95,1;2;3;4;5;6;7;9;10,9,0.03945044626198225,2,0.0001,0.5,2
0.99,1;2;3;4;5;6;7;8;9;10,10,0.02727464915965384,1,0.0001,0.5,2
1.0,1;2;3;4;5;6;7;8;9;10,10,0.02727464915965384,1,0.0001,0.5,2
