threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;5;8;9,4,0.02166050734485871,1,0.001,0.99,10
0.9,1;5;8;9;10,5,0.016075694148225406,1,0.0,0.99,10
0.95,1;5;8;9;10,5,0.016075694148225406,1,0.0,0.99,10
0.99,1;3;4;5;8;9;10,7,0.011968466374572068,1,0.0,0.99,10
1.0,1;2;3;4;5;6;7;8;9;10,10,0.007282293146488945,1,0.0,0.99,10
