threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;4;5;6;7;9;10,9,0.04060940254542601,2,0.0001,0.75,19
0.9,1;2;3;4;5;6;7;8;9;10,10,0.038856858626287766,2,1.0e-6,0.75,19
0.95,1;2;3;4;5;6;7;8;9;10,10,0.038856858626287766,2,1.0e-6,0.75,19
0.99,1;2;3;4;5;6;7;8;9;10,10,0.038856858626287766,2,1.0e-6,0.75,19
1.0,1;2;3;4;5;6;7;8;9;10,10,0.038856858626287766,2,1.0e-6,0.75,19
