threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;4;5;6;7;8;10,8,0.03877699113994746,1,0.0001,0.75,18
0.9,1;3;4;5;6;7;8;9;10,9,0.03991101217954139,2,0.0,0.75,18
0.95,1;2;3;4;5;6;7;8;9;10,10,0.03652387838733844,1,0.0,0.75,18
0.99,1;2;3;4;5;6;7;8;9;10,10,0.03652387838733844,1,0.0,0.75,18
1.0,1;2;3;4;5;6;7;8;9;10,10,0.03652387838733844,1,0.0,0.75,18
