threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,3;7;8,3,0.03101539144153879,1,1.0e-6,0.95,6
0.9,3;7;8;10,4,0.01581132401820632,1,0.0001,0.95,6
0.95,2;3;5;7;8;9;10,7,0.012327501066676667,1,0.0001,0.95,6
0.99,1;2;3;4;5;6;7;8;9;10,10,0.015118152523529698,1,1.0e-6,0.95,6
1.0,1;2;3;4;5;6;7;8;9;10,10,0.015118152523529698,1,1.0e-6,0.95,6
