threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;4;5;6;7;10,6,0.03304915095125807,2,1.0e-6,0.75,2
0.9,2;4;5;6;7;9;10,7,0.032602794877821195,2,0.0,0.75,2
0.95,1;2;3;4;5;6;7;9;10,9,0.0336262434046104,2,0.0001,0.75,2
0.99,1;2;3;4;5;6;7;8;9;10,10,0.02432490435265825,1,0.0001,0.75,2
1.0,1;2;3;4;5;6;7;8;9;10,10,0.02432490435265825,1,0.0001,0.75,2
