threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;5;6;7;8;9;10,8,0.023843696844038847,3,0.0,0.25,22
0.9,1;3;4;5;6;7;8;9;10,9,0.016534012833877555,2,0.0,0.25,22
0.95,1;2;3;4;5;6;7;8;9;10,10,0.010290545369103418,1,0.0,0.25,22
0.99,1;2;3;4;5;6;7;8;9;10,10,0.010290545369103418,1,0.0,0.25,22
1.0,1;2;3;4;5;6;7;8;9;10,10,0.010290545369103418,1,0.0,0.25,22
