threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;5;7;9;10,5,0.008687212031148799,1,0.0,0.99,25
0.9,1;5;6;7;9;10,6,0.009009415512684376,1,0.0,0.99,25
0.95,1;3;5;6;7;9;10,7,0.008639762638890068,1,0.0,0.99,25
0.99,1;2;3;5;6;7;9;10,8,0.006700723171928722,1,0.0,0.99,25
1.0,1;2;3;4;5;6;7;8;9;10,10,0.004885517379518985,1,0.0,0.99,25
