threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;5;6;7;9;10,7,0.028779634700207855,1,1.0e-6,0.0,13
0.9,1;2;5;6;7;9;10,7,0.028779634700207855,1,1.0e-6,0.0,13
0.95,1;2;3;4;5;6;7;9;10,9,0.011361605489657072,1,0.0,0.0,13
0.99,1;2;3;4;5;6;7;8;9;10,10,0.00662995506655163,1,0.0,0.0,13
1.0,1;2;3;4;5;6;7;8;9;10,10,0.00662995506655163,1,0.0,0.0,13
