threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,3;6;7;9;10,5,0.021473732019026366,1,0.0,0.9,8
0.9,1;2;3;4;5;6;7;9;10,9,0.020644672541681293,1,0.0,0.9,8
0.95,1;2;3;4;5;6;7;9;10,9,0.020644672541681293,1,0.0,0.9,8
0.99,1;2;3;4;5;6;7;8;9;10,10,0.020332423661226347,1,0.0,0.9,8
1.0,1;2;3;4;5;6;7;8;9;10,10,0.020332423661226347,1,0.0,0.9,8
