threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,3;4;8;10,4,0.023268941467737534,7,1.0e-6,0.99,24
0.9,3;4;5;8;10,5,0.013417725197127426,1,0.001,0.99,24
0.95,3;4;5;8;10,5,0.013417725197127426,1,0.001,0.99,24
0.99,1;3;4;5;7;8;9;10,8,0.011573550602629453,1,1.0e-6,0.99,24
1.0,1;2;3;4;5;6;7;8;9;10,10,0.00715895549710662,1,0.0,0.99,24
