threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;4;5;7;8;9;10,9,0.036786906244897534,2,0.0,0.25,10
0.9,1;2;3;4;5;6;7;8;9;10,10,0.03509057376647916,2,1.0e-6,0.25,10
0.95,1;2;3;4;5;6;7;8;9;10,10,0.03509057376647916,2,1.0e-6,0.25,10
0.99,1;2;3;4;5;6;7;8;9;10,10,0.03509057376647916,2,1.0e-6,0.25,10
1.0,1;2;3;4;5;6;7;8;9;10,10,0.03509057376647916,2,1.0e-6,0.25,10
