threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;7;8;9,6,0.04809322727290305,1,1.0e-6,0.0,17
0.9,1;2;3;6;7;8;9;10,8,0.028954825304089635,1,0.0001,0.0,17
0.95,1;2;3;5;6;7;8;9;10,9,0.028284103053328978,1,0.0001,0.0,17
0.99,1;2;3;5;6;7;8;9;10,9,0.028284103053328978,1,0.0001,0.0,17
1.0,1;2;3;4;5;6;7;8;9;10,10,0.028836045701877727,1,0.0001,0.0,17
