threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;4;6,3,0.03050333656380714,2,0.0,0.95,26
0.9,2;4;6;8,4,0.02914460192581438,2,0.0,0.95,26
0.95,2;3;4;5;6;8;9;10,8,0.02171255588741379,2,0.0,0.95,26
0.99,1;2;3;4;5;6;7;8;9;10,10,0.018122025078575854,1,0.0,0.95,26
1.0,1;2;3;4;5;6;7;8;9;10,10,0.018122025078575854,1,0.0,0.95,26
