threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;3;5;8;9;10,6,0.009426144221066277,1,1.0e-6,0.99,16
0.9,2;3;5;8;9;10,6,0.009426144221066277,1,1.0e-6,0.99,16
0.95,1;2;3;4;5;8;9;10,8,0.006476600730861024,1,0.0,0.99,16
0.99,1;2;3;4;5;7;8;9;10,9,0.006205936855450288,1,0.0,0.99,16
1.0,1;2;3;4;5;6;7;8;9;10,10,0.005830602171672719,1,0.0,0.99,16
