threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;8;9,4,0.04111880106792922,1,0.0001,0.95,17
0.9,1;2;3;8;9;10,6,0.02001653057776698,1,0.0,0.95,17
0.95,1;2;3;5;7;8;9;10,8,0.014727374207911315,1,0.0,0.95,17
0.99,1;2;3;5;6;7;8;9;10,9,0.011147563823071926,1,0.0,0.95,17
1.0,1;2;3;4;5;6;7;8;9;10,10,0.011328325649322013,1,1.0e-6,0.95,17
