threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;5;6;7;9,5,0.028369076936180564,2,0.0,0.9,19
0.9,1;2;3;4;5;6;7;9;10,9,0.03006577568080293,2,0.0,0.9,19
0.95,1;2;3;4;5;6;7;8;9;10,10,0.028883100272671814,1,1.0e-6,0.9,19
0.99,1;2;3;4;5;6;7;8;9;10,10,0.028883100272671814,1,1.0e-6,0.9,19
1.0,1;2;3;4;5;6;7;8;9;10,10,0.028883100272671814,1,1.0e-6,0.9,19
