threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;4;5;6;7;9;10,8,0.03390208476113523,1,0.0,0.5,8
0.9,1;2;3;4;5;6;7;9;10,9,0.03409314462283628,1,0.0,0.5,8
0.95,1;2;3;4;5;6;7;9;10,9,0.03409314462283628,1,0.0,0.5,8
0.99,1;2;3;4;5;6;7;8;9;10,10,0.032780634700695095,1,0.0,0.5,8
1.0,1;2;3;4;5;6;7;8;9;10,10,0.032780634700695095,1,0.0,0.5,8
