threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;5;6;7;8;9;10,9,0.06727523696834947,3,0.0,0.75,12
0.9,1;2;3;4;5;6;7;8;9;10,10,0.060920790969627124,2,0.0,0.75,12
0.95,1;2;3;4;5;6;7;8;9;10,10,0.060920790969627124,2,0.0,0.75,12
0.99,1;2;3;4;5;6;7;8;9;10,10,0.060920790969627124,2,0.0,0.75,12
1.0,1;2;3;4;5;6;7;8;9;10,10,0.060920790969627124,2,0.0,0.75,12
