threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;7;8;10,4,0.04425842770836751,1,0.0,0.9,1
0.9,2;3;5;7;8;9;10,7,0.033197770103367434,1,0.0,0.9,1
0.95,1;2;3;5;7;8;9;10,8,0.029160743331853395,1,0.0,0.9,1
0.99,1;2;3;4;5;6;7;8;9;10,10,0.018613128679190093,1,0.0,0.9,1
1.0,1;2;3;4;5;6;7;8;9;10,10,0.018613128679190093,1,0.0,0.9,1
