threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,3;4;6;8;9;10,6,0.026134304323809098,1,1.0e-6,0.9,29
0.9,1;2;3;4;5;6;8;9;10,9,0.02387904620493166,1,0.0001,0.9,29
0.95,1;2;3;4;5;6;7;8;9;10,10,0.020375909269501388,1,0.0,0.9,29
0.99,1;2;3;4;5;6;7;8;9;10,10,0.020375909269501388,1,0.0,0.9,29
1.0,1;2;3;4;5;6;7;8;9;10,10,0.020375909269501388,1,0.0,0.9,29
