threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;4;5;7;8;9;10,8,0.03894529134464289,2,0.001,0.0,1
0.9,1;2;3;5;7;8;9;10,8,0.03219221658957388,2,0.001,0.0,1
0.95,1;2;3;4;5;7;8;9;10,9,0.03140529544020399,2,1.0e-6,0.0,1
0.99,1;2;3;4;5;6;7;8;9;10,10,0.02780758394849286,1,0.0,0.0,1
1.0,1;2;3;4;5;6;7;8;9;10,10,0.02780758394849286,1,0.0,0.0,1
