threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;4;5;6;8;9;10,9,0.013713691900057105,1,0.0,0.5,15
0.9,1;2;3;4;5;6;7;8;9;10,10,0.012526455770302699,1,0.0,0.5,15
0.95,1;2;3;4;5;6;7;8;9;10,10,0.012526455770302699,1,0.0,0.5,15
0.99,1;2;3;4;5;6;7;8;9;10,10,0.012526455770302699,1,0.0,0.5,15
1.0,1;2;3;4;5;6;7;8;9;10,10,0.012526455770302699,1,0.0,0.5,15
