threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;4;7;8;10,5,0.007341971620980168,1,1.0e-6,0.99,3
0.9,2;4;7;8;10,5,0.007341971620980168,1,1.0e-6,0.99,3
0.95,2;4;7;8;9;10,6,0.006571114367045026,1,1.0e-6,0.99,3
0.99,1;2;3;4;5;6;7;8;9;10,10,0.0038709686493543544,2,1.0e-6,0.99,3
1.0,1;2;3;4;5;6;7;8;9;10,10,0.0038709686493543544,2,1.0e-6,0.99,3
