threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;3;6;7,4,0.03422664122744093,3,0.001,0.95,21
0.9,1;2;3;6;7,5,0.0295624656236546,1,0.0001,0.95,21
0.95,1;2;3;5;6;7;10,7,0.020491389310841483,1,0.0,0.95,21
0.99,1;2;3;4;5;6;7;8;9;10,10,0.019892991872382172,1,0.0,0.95,21
1.0,1;2;3;4;5;6;7;8;9;10,10,0.019892991872382172,1,0.0,0.95,21
