threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;5;6;7;8;9;10,9,0.06418139099307074,2,0.001,0.25,14
0.9,1;2;3;5;6;7;8;9;10,9,0.06418139099307074,2,0.001,0.25,14
0.95,1;2;3;4;5;6;7;8;9;10,10,0.04849743647248507,1,0.0,0.25,14
0.99,1;2;3;4;5;6;7;8;9;10,10,0.04849743647248507,1,0.0,0.25,14
1.0,1;2;3;4;5;6;7;8;9;10,10,0.04849743647248507,1,0.0,0.25,14
