threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;9;10,4,0.014906099087902736,1,0.0,0.95,22
0.9,1;2;3;9;10,5,0.006406687571643322,1,1.0e-6,0.95,22
0.95,1;2;3;5;6;8;9;10,8,0.0035260818750237734,1,0.0,0.95,22
0.99,1;2;3;4;5;6;7;8;9;10,10,0.0035546813782747805,1,0.0,0.95,22
1.0,1;2;3;4;5;6;7;8;9;10,10,0.0035546813782747805,1,0.0,0.95,22
