threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;4;5;6;8;9;10,9,0.04790402234770092,5,0.001,0.0,30
0.9,1;2;3;4;5;6;7;8;9;10,10,0.032399669052006724,1,0.0,0.0,30
0.95,1;2;3;4;5;6;7;8;9;10,10,0.032399669052006724,1,0.0,0.0,30
0.99,1;2;3;4;5;6;7;8;9;10,10,0.032399669052006724,1,0.0,0.0,30
1.0,1;2;3;4;5;6;7;8;9;10,10,0.032399669052006724,1,0.0,0.0,30
