threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;4;5;6;7;9;10,7,0.03833496631208405,2,0.0001,0.0,2
0.9,1;2;3;4;5;6;7;9;10,9,0.03847351961386299,2,0.0001,0.0,2
0.95,1;2;3;4;5;6;7;9;10,9,0.03847351961386299,2,0.0001,0.0,2
0.99,1;2;3;4;5;6;7;8;9;10,10,0.027116652688173284,1,0.0001,0.0,2
1.0,1;2;3;4;5;6;7;8;9;10,10,0.027116652688173284,1,0.0001,0.0,2
