threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;5;8;9,4,0.023761672506850857,1,0.001,0.95,10
0.9,1;5;8;9;10,5,0.018253734072257586,1,0.0,0.95,10
0.95,1;2;3;5;8;9;10,7,0.01609825824381716,1,0.0,0.95,10
0.99,1;2;3;4;5;6;7;8;9;10,10,0.013447286275977636,1,0.0,0.95,10
1.0,1;2;3;4;5;6;7;8;9;10,10,0.013447286275977636,1,0.0,0.95,10
