threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;5;6;7;8;9;10,9,0.026425230350827476,1,0.0,0.0,6
0.9,1;2;3;5;6;7;8;9;10,9,0.026425230350827476,1,0.0,0.0,6
0.95,1;2;3;5;6;7;8;9;10,9,0.026425230350827476,1,0.0,0.0,6
0.99,1;2;3;5;6;7;8;9;10,9,0.026425230350827476,1,0.0,0.0,6
1.0,1;2;3;4;5;6;7;8;9;10,10,0.02557434823817564,1,0.0001,0.0,6
