threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;5;6;7,4,0.02890397168722493,3,0.0001,0.95,19
0.9,1;2;5;6;7;9,6,0.024991925795984873,1,0.0,0.95,19
0.95,1;2;3;4;5;6;7;9;10,9,0.02535753109846403,2,0.0,0.95,19
0.99,1;2;3;4;5;6;7;8;9;10,10,0.024640546454248232,1,0.0001,0.95,19
1.0,1;2;3;4;5;6;7;8;9;10,10,0.024640546454248232,1,0.0001,0.95,19
