analysis,cold_start_rmse,cvar_05,cvar_15,dataset,fit_and_test_seconds,fit_seconds,lambda,linear_solver,mae,mape,mape_valid_fraction,max_abs_error,mean_error,median_abs_error,method,n,n_parameters,objective_variant,q95_abs_error,rmse,seed,setting,smape,solve_seconds,tau,wape
boundary,0.0326247722582912,0.10920120699049353,0.07850085435448374,boundary_reset,,0.0373965,0.001,cholesky,0.028872577579478205,15.592034436140054,1.0,0.21857258083251685,0.0031277791217519425,0.022553454101643944,adaptive_ridge__reset,1000,310,quadratic,0.08056284456891649,0.0393520331912708,19,reset,10.770910232356366,0.0127999,3,4.562063487165991
boundary,0.23014699142729833,0.19817553968004512,0.10979876950993431,boundary_reset,0.0034573,,,,0.033507333690343116,23.785381709167936,1.0,0.7099852539193818,0.0015424923059477386,0.021694071499560874,rls__reset,1000,,,0.09744564025118828,0.06111726951385987,19,reset,13.063180008476213,,,5.294386452342638
boundary,0.17604009239414586,0.2558959011984173,0.19672177281451544,boundary_reset,0.0021887,,,,0.08054102392852457,47.90891688268746,1.0,0.39622753370389574,0.004244544048300519,0.06786835064200664,hedge__reset,1000,,,0.1982757108902631,0.10250569132848937,19,reset,23.825075241160246,,,12.726029169783764
boundary,0.09300609366202449,0.2081105430656781,0.16188820577012022,boundary_reset,0.000413,,,,0.06695922104569062,29.20727990625846,1.0,0.29904916816729743,0.00869471074590589,0.05549684954004691,passive_aggressive__reset,1000,,,0.165895475906094,0.08482345096698468,19,reset,21.836666509217153,,,10.580012006920455
boundary,0.045017795784974696,0.10767943398507014,0.07772188078477271,boundary_borrow,,0.1344014,0.001,cholesky,0.028808840717652263,13.433601358434052,1.0,0.20662481462072485,0.0035782885933417176,0.02123201124765617,adaptive_ridge__borrow_across_events,1000,510,quadratic,0.07709982717187178,0.03912523437856404,19,borrow_across_events,10.91780969192178,0.0597908,5,4.551992629816236
boundary,0.17205009542795954,0.18010819252675858,0.10133221254212078,boundary_reset,0.0091777,,,,0.03174863440197956,20.79871204809068,1.0,0.7099852539187786,0.0009035375546449081,0.02130591297577933,rls__carry,1000,,,0.08653493342525509,0.056999140054027446,19,carry,11.933275995488176,,,5.016500011956002
boundary,0.14418382890696535,0.25323701843707186,0.1947485703875638,boundary_reset,0.0011235,,,,0.07968573555723646,37.30031510254898,1.0,0.39622753370389574,0.004998703321677609,0.06723240294356074,hedge__carry,1000,,,0.19548413867040124,0.10146349074975525,19,carry,23.292805822388175,,,12.5908877942377
boundary,0.09232671169805863,0.2109587806887634,0.16252618118113069,boundary_reset,0.0004765,,,,0.06637056003085592,29.510282096673524,1.0,0.318917199525635,0.00695641650484628,0.05533709826187047,passive_aggressive__carry,1000,,,0.16612255580633695,0.08462031386680925,19,carry,21.707917972502305,,,10.486999565800401
