threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;3;4;5;6;8;10,7,0.009841954717415401,1,0.0,0.9,5
0.9,1;2;3;4;5;6;8;10,8,0.008691747665899727,1,0.0,0.9,5
0.95,1;2;3;4;5;6;7;8;10,9,0.008191868255507625,1,0.0,0.9,5
0.99,1;2;3;4;5;6;7;8;9;10,10,0.007236972361722332,1,0.0,0.9,5
1.0,1;2;3;4;5;6;7;8;9;10,10,0.007236972361722332,1,0.0,0.9,5
