threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;4;5;6;7;10,7,0.04336618188422193,5,0.0001,0.0,8
0.9,1;2;3;4;5;6;7;9;10,9,0.027981715280705123,2,0.0001,0.0,8
0.95,1;2;3;4;5;6;7;8;9;10,10,0.026399543836303416,1,0.0001,0.0,8
0.99,1;2;3;4;5;6;7;8;9;10,10,0.026399543836303416,1,0.0001,0.0,8
1.0,1;2;3;4;5;6;7;8;9;10,10,0.026399543836303416,1,0.0001,0.0,8
