threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,4;5;7;9,4,0.03543417721773266,3,0.0001,0.95,28
0.9,4;5;7;9,4,0.03543417721773266,3,0.0001,0.95,28
0.95,1;4;5;6;7;8;9;10,8,0.020601285570109477,1,0.0,0.95,28
0.99,1;2;3;4;5;6;7;8;9;10,10,0.019946735233519922,1,0.0,0.95,28
1.0,1;2;3;4;5;6;7;8;9;10,10,0.019946735233519922,1,0.0,0.95,28
