threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;5;6;7,5,0.032112670834990455,1,0.0001,0.95,23
0.9,1;3;5;6;7;8,6,0.01951256002291749,1,0.0,0.95,23
0.95,1;2;3;4;5;6;7;8;9,9,0.01576573849643231,1,0.0,0.95,23
0.99,1;2;3;4;5;6;7;8;9,9,0.01576573849643231,1,0.0,0.95,23
1.0,1;2;3;4;5;6;7;8;9;10,10,0.015899260854422868,1,0.0,0.95,23
