threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;5;6;7;8,5,0.008669311975462233,1,0.0,0.95,15
0.9,2;3;4;5;6;7;8,7,0.005282459049272969,1,0.0,0.95,15
0.95,1;2;3;4;5;6;7;8;10,9,0.00447910323837746,1,0.0,0.95,15
0.99,1;2;3;4;5;6;7;8;9;10,10,0.004485621244248515,1,0.0,0.95,15
1.0,1;2;3;4;5;6;7;8;9;10,10,0.004485621244248515,1,0.0,0.95,15
