threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;4;7;8;10,5,0.010560272888553903,1,1.0e-6,0.95,3
0.9,2;4;7;8;10,5,0.010560272888553903,1,1.0e-6,0.95,3
0.95,1;2;4;5;7;8;9;10,8,0.008208118992618234,1,1.0e-6,0.95,3
0.99,1;2;3;4;5;6;7;8;9;10,10,0.007219040444003076,2,1.0e-6,0.95,3
1.0,1;2;3;4;5;6;7;8;9;10,10,0.007219040444003076,2,1.0e-6,0.95,3
