threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;4;5;6;7;9;10,7,0.04210955732834414,3,0.0001,0.25,2
0.9,1;2;3;4;5;6;7;9;10,9,0.04268202568951067,2,0.0001,0.25,2
0.95,1;2;3;4;5;6;7;9;10,9,0.04268202568951067,2,0.0001,0.25,2
0.99,1;2;3;4;5;6;7;8;9;10,10,0.02887113699953161,1,0.0001,0.25,2
1.0,1;2;3;4;5;6;7;8;9;10,10,0.02887113699953161,1,0.0001,0.25,2
