threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;5;8;9;10,6,0.027103887247979238,3,0.0,0.75,10
0.9,1;2;3;4;5;7;8;9;10,9,0.027853411228749746,2,0.0,0.75,10
0.95,1;2;3;4;5;7;8;9;10,9,0.027853411228749746,2,0.0,0.75,10
0.99,1;2;3;4;5;6;7;8;9;10,10,0.024189733471673493,1,0.0,0.75,10
1.0,1;2;3;4;5;6;7;8;9;10,10,0.024189733471673493,1,0.0,0.75,10
