threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;5;6;7,5,0.027435983449587097,1,0.0001,0.95,18
0.9,1;3;5;6;7,5,0.030233867314866446,1,0.001,0.95,18
0.95,1;3;4;5;6;7;8;10,8,0.02572680736016175,1,0.0,0.95,18
0.99,1;2;3;4;5;6;7;8;9;10,10,0.021399465640571,1,0.0,0.95,18
1.0,1;2;3;4;5;6;7;8;9;10,10,0.021399465640571,1,0.0,0.95,18
