threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;3;6;7,4,0.03104319656901881,3,0.001,0.99,21
0.9,1;2;3;6;7,5,0.024270723053246828,1,0.0001,0.99,21
0.95,1;2;3;6;7,5,0.024270723053246828,1,0.0001,0.99,21
0.99,1;2;3;5;6;7;9;10,8,0.014004967220791635,1,0.0,0.99,21
1.0,1;2;3;4;5;6;7;8;9;10,10,0.013822900009661142,1,0.0,0.99,21
