threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;5;6;7;10,5,0.017491616645140172,1,0.0,0.95,9
0.9,2;3;5;6;7;8;10,7,0.01246356107220235,1,0.0001,0.95,9
0.95,2;3;5;6;7;8;9;10,8,0.011565222468618384,1,0.0001,0.95,9
0.99,1;2;3;4;5;6;7;8;9;10,10,0.012356423020619825,1,1.0e-6,0.95,9
1.0,1;2;3;4;5;6;7;8;9;10,10,0.012356423020619825,1,1.0e-6,0.95,9
