threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;7;8;9,6,0.057555382599610905,1,0.0001,0.25,17
0.9,1;2;3;6;7;8;9;10,8,0.033712011185137,1,0.0,0.25,17
0.95,1;2;3;5;6;7;8;9;10,9,0.03258607085571889,1,0.0,0.25,17
0.99,1;2;3;5;6;7;8;9;10,9,0.03258607085571889,1,0.0,0.25,17
1.0,1;2;3;4;5;6;7;8;9;10,10,0.03300508079904486,1,0.0001,0.25,17
