threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;5;7;8;9;10,7,0.05766392170113015,1,0.0001,0.5,1
0.9,1;2;3;5;7;8;9;10,8,0.03718625454681429,2,0.0001,0.5,1
0.95,1;2;3;4;5;7;8;9;10,9,0.03134823949751147,1,0.0,0.5,1
0.99,1;2;3;4;5;6;7;8;9;10,10,0.027561663933283007,1,0.0,0.5,1
1.0,1;2;3;4;5;6;7;8;9;10,10,0.027561663933283007,1,0.0,0.5,1
