analysis,cold_start_rmse,cvar_05,cvar_15,dataset,fit_and_test_seconds,fit_seconds,lambda,linear_solver,mae,mape,mape_valid_fraction,max_abs_error,mean_error,median_abs_error,method,n,n_parameters,objective_variant,q95_abs_error,rmse,seed,setting,smape,solve_seconds,tau,wape
boundary,0.05128627076448518,0.13450838224937456,0.0939891013816334,boundary_reset,,0.0391412,0.001,cholesky,0.03461184935308203,20.922631806200595,1.0,0.3649281985608748,0.0036075256475345705,0.02662417210622048,adaptive_ridge__reset,1000,310,quadratic,0.09506108679090883,0.04780320211113594,12,reset,12.216479309458498,0.0108631,3,5.476017657666882
boundary,0.1886909733239164,0.24488315418872367,0.13750411928908937,boundary_reset,0.010523,,,,0.04004529016919448,23.967835358695243,1.0,0.637489065031031,-0.0006661949588016245,0.02385868696004019,rls__reset,1000,,,0.12810594937392702,0.07092827231299605,12,reset,15.085016942176546,,,6.335654412334264
boundary,0.1321136459267394,0.23535954621819394,0.1937892208372043,boundary_reset,0.0025942,,,,0.0864322662610089,69.22960889544622,1.0,0.3291965024275654,0.04449786555010762,0.07534896495199667,hedge__reset,1000,,,0.204861619778533,0.10589232055058934,12,reset,27.068801007333533,,,13.674641057436148
boundary,0.0967341819235526,0.2689889265087618,0.20619712353936767,boundary_reset,0.0002916,,,,0.0760682978864908,51.029618880903584,1.0,0.4246966759103269,0.014149606202151445,0.05664851905590304,passive_aggressive__reset,1000,,,0.21207616436243304,0.10194319021508726,12,reset,24.988456540984984,,,12.034934573006169
boundary,0.07946860212511596,0.13931856024956013,0.09607839505398472,boundary_borrow,,0.0356082,0.001,cholesky,0.035116508775258085,21.520054734702118,1.0,0.364547519916385,0.0038437916277189134,0.026906592540823504,adaptive_ridge__borrow_across_events,1000,310,quadratic,0.09516598161956924,0.048905477267550644,12,borrow_across_events,12.760587743472723,0.0106963,3,5.5558609471355505
boundary,0.156277770577103,0.23499605824050535,0.1303476183393208,boundary_reset,0.0046397,,,,0.038471519606725776,22.481333958844456,1.0,0.6374890650303897,-0.0008174217597875905,0.023152827683720928,rls__carry,1000,,,0.11666014151003189,0.06874037430111332,12,carry,13.753968563810602,,,6.0866646718184905
boundary,0.10408320992524113,0.23473129299066997,0.19229644304035537,boundary_reset,0.0010967,,,,0.08572401708429642,68.34815396221339,1.0,0.3291965024275654,0.04378884447858059,0.07448789833813707,hedge__carry,1000,,,0.20135704595351067,0.10503033780290816,12,carry,26.8113055258332,,,13.562587380149465
boundary,0.08496068019744857,0.23748059590769025,0.18329305079116748,boundary_reset,0.0002894,,,,0.07029278598144763,37.71203499391346,1.0,0.3719234691054141,0.007088064504603162,0.05454928717270155,passive_aggressive__carry,1000,,,0.1910794574107532,0.09269533412936073,12,carry,22.337958507990002,,,11.121177990644712
