threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;3;4;6;7;8;9;10,9,0.02824320188358326,1,0.0001,0.25,4
0.9,1;2;3;4;6;7;8;9;10,9,0.02824320188358326,1,0.0001,0.25,4
0.95,1;2;3;4;5;6;7;8;9;10,10,0.025197917714223337,1,0.0001,0.25,4
0.99,1;2;3;4;5;6;7;8;9;10,10,0.025197917714223337,1,0.0001,0.25,4
1.0,1;2;3;4;5;6;7;8;9;10,10,0.025197917714223337,1,0.0001,0.25,4
