threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,3;5;6;7,4,0.03464413304834269,1,0.0001,0.99,23
0.9,1;3;5;6;7;8,6,0.011179484526587478,1,0.0,0.99,23
0.95,1;3;5;6;7;8;9,7,0.010033506173161085,1,0.0,0.99,23
0.99,1;2;3;4;5;6;7;8;9,9,0.008290653605018182,1,0.0,0.99,23
1.0,1;2;3;4;5;6;7;8;9;10,10,0.008063389552105784,1,0.0,0.99,23
