threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;4;5;6;7;9,7,0.0482142669324156,3,0.001,0.75,23
0.9,1;2;3;4;5;6;7;8;9,9,0.02744056401653163,1,0.0001,0.75,23
0.95,1;2;3;4;5;6;7;8;9,9,0.02744056401653163,1,0.0001,0.75,23
0.99,1;2;3;4;5;6;7;8;9;10,10,0.02807349091120428,1,0.0001,0.75,23
1.0,1;2;3;4;5;6;7;8;9;10,10,0.02807349091120428,1,0.0001,0.75,23
