threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;3;5;8;9;10,6,0.0175109151351236,1,1.0e-6,0.95,16
0.9,1;2;3;5;8;9;10,7,0.014861251943473642,1,1.0e-6,0.95,16
0.95,1;2;3;4;5;7;8;9;10,9,0.013125607141312967,1,1.0e-6,0.95,16
0.99,1;2;3;4;5;6;7;8;9;10,10,0.012464127506782916,1,1.0e-6,0.95,16
1.0,1;2;3;4;5;6;7;8;9;10,10,0.012464127506782916,1,1.0e-6,0.95,16
