threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,5;7;9,3,0.03770215274708311,5,0.0001,0.99,28
0.9,4;5;7;9,4,0.02792196953248045,1,0.0001,0.99,28
0.95,4;5;7;9;10,5,0.023945977160687054,1,0.0,0.99,28
0.99,2;3;4;5;6;7;8;9;10,9,0.013464719116930469,1,0.0,0.99,28
1.0,1;2;3;4;5;6;7;8;9;10,10,0.013626710510422432,1,0.0,0.99,28
