threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;3;7;10,4,0.037619459214893035,5,0.0001,0.95,20
0.9,1;2;3;4;7;10,6,0.02804080157307272,1,0.0,0.95,20
0.95,1;2;3;4;7;8;9;10,8,0.027946021616719573,2,0.0,0.95,20
0.99,1;2;3;4;5;6;7;8;9;10,10,0.02718093644735067,2,0.0,0.95,20
1.0,1;2;3;4;5;6;7;8;9;10,10,0.02718093644735067,2,0.0,0.95,20
