threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,2;7;8;10,4,0.03122714347682863,1,0.0,0.99,1
0.9,2;3;7;8;10,5,0.030208528028904905,1,0.0,0.99,1
0.95,2;3;5;7;8;10,6,0.03310015466281061,1,0.0,0.99,1
0.99,1;2;3;4;5;6;7;8;9;10,10,0.011250096017221085,1,0.0,0.99,1
1.0,1;2;3;4;5;6;7;8;9;10,10,0.011250096017221085,1,0.0,0.99,1
