threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,1;2;5;6;10,5,0.02893658114717055,5,0.0,0.99,11
0.9,1;2;3;5;6;10,6,0.028549250038803216,5,0.0,0.99,11
0.95,1;2;3;4;5;6;9;10,8,0.016300648885163624,1,0.0,0.99,11
0.99,1;2;3;4;5;6;7;8;9;10,10,0.012597569208162766,1,0.0,0.99,11
1.0,1;2;3;4;5;6;7;8;9;10,10,0.012597569208162766,1,0.0,0.99,11
