threshold,selected_members,selected_count,validation_score,tau,lambda,rho,seed
0.8,3;6;7;9;10,5,0.01810381292238393,1,0.0001,0.95,8
0.9,3;4;6;7;9;10,6,0.018141142403699385,1,0.0,0.95,8
0.95,1;2;3;4;5;6;7;9;10,9,0.015787709199092524,1,0.0,0.95,8
0.99,1;2;3;4;5;6;7;9;10,9,0.015787709199092524,1,0.0,0.95,8
1.0,1;2;3;4;5;6;7;8;9;10,10,0.015542220882274662,1,0.0,0.95,8
