cvar_05,cvar_15,dataset,fit_seconds,lambda,linear_solver,mae,mape,mape_valid_fraction,max_abs_error,mean_error,median_abs_error,method,n,n_parameters,objective_variant,q95_abs_error,rmse,smape,solve_seconds,tau,wape,fit_and_test_seconds,analysis,setting,seed,condition_number,theta_l2,max_abs_weight,mean_weight_l2
0.07390089163221557,0.05060078725135948,limited_history,0.0050065000000000005,0.0001,cholesky,0.014570137952015186,7.140292655227151,1.0,0.3290627728362914,-0.003354397649460003,0.00801908963731135,adaptive_ridge,1000,110,quadratic,0.051834335221840895,0.02490528844682735,6.591861767682535,0.0008571,1,2.268483755885828,,limited_history,3000,17,1.0143625011041862e9,6.363188785652101,0.7942617066214075,0.6443979436358899
0.08526216670378467,0.06231573403512157,limited_history,0.0001172,0.0,,0.017672056572020266,9.574058938590172,1.0,0.13520168760896878,-0.005700808775738191,0.008746474949797162,static_ridge,1000,,,0.06768468231262942,0.028165994935154454,7.508065613978331,,,2.7514340220216456,,limited_history,3000,17,NaN,NaN,NaN,NaN
0.08790681102122473,0.06385409160393869,limited_history,,,,0.021418475197195915,10.456560448445641,1.0,0.14026634135591626,-0.00790298668356878,0.014638010737747106,rolling_ridge,1000,,,0.0683153996767037,0.030419765796072147,8.550022438337317,,,3.3347291028196704,0.1429938,limited_history,3000,17,NaN,NaN,0.7902667176432248,0.7642771838207246
0.0917588179365996,0.06505809217882509,limited_history,,,,0.01895192742631983,10.806280775697049,1.0,0.17254693662529622,-0.003905989849492462,0.010054321804641442,rls,1000,,,0.06645208549257371,0.03006050845674734,8.949505231612678,,,2.9507022960882416,0.0034706,limited_history,3000,17,NaN,NaN,0.810953625492202,0.7484911522921366
0.8431115162216891,0.456353267009321,limited_history,,,,0.13671588651364897,67.71968138519917,1.0,2.039838242490145,-0.08023560466930867,0.0345428442041322,exp3,1000,,,0.44137842681584627,0.24539395752964394,33.63193386748158,,,21.285849780499028,0.0016478,limited_history,3000,17,NaN,NaN,0.6122204291919233,0.6706861534938001
0.09060353697565476,0.06533332471123533,limited_history,,,,0.020759320129468663,10.09337061871686,1.0,0.14276236443735502,-0.001153628072459026,0.012589320770203999,passive_aggressive,1000,,,0.07069045379254527,0.030703452042493633,9.211727857658262,,,3.2321025821461116,0.0002924,limited_history,3000,17,NaN,NaN,0.7768354035596771,0.7512297510748981
0.39114719735645637,0.34140145919046705,limited_history,,,,0.15692767475734296,65.82629622514847,1.0,0.46481550903330776,-0.09320595717165978,0.14178928383112172,ensemble_mean,1000,,,0.3597858628229738,0.18939887250585308,39.62441977264528,,,24.432704907006766,,limited_history,3000,17,NaN,NaN,NaN,NaN
