cvar_05_ci_high,cvar_05_ci_low,cvar_05_mean,cvar_05_sd,cvar_05_se,cvar_15_ci_high,cvar_15_ci_low,cvar_15_mean,cvar_15_sd,cvar_15_se,mae_ci_high,mae_ci_low,mae_mean,mae_sd,mae_se,method,replications,rmse_ci_high,rmse_ci_low,rmse_mean,rmse_sd,rmse_se,setting,sweep
0.1381663283366479,0.120204373898861,0.12918535111775445,0.024051498716293213,0.0043911827962401125,0.11377238048953009,0.09800840786034196,0.10589039417493602,0.021108347021356454,0.003853839271747971,0.050644951407191864,0.0419274954515453,0.046286223429368584,0.011672887906089632,0.002131168005798179,fixed_share,30,0.0619567812766211,0.05229412975061308,0.05712545551361709,0.012938528019248498,0.002362241219018346,50.0,members
0.1193023772464998,0.10790043236866544,0.11360140480758261,0.015267484590405606,0.0027874485688425574,0.09571971483109828,0.0867549396061835,0.09123732721864089,0.012004054489766398,0.002191630475188741,0.04008512347770397,0.03647427052735424,0.0382796970025291,0.004835020899360463,0.0008827500041962137,passive_aggressive,30,0.05045845935200255,0.04582610444013584,0.04814228189606919,0.006202837146819104,0.0011324779419479357,50.0,members
0.1891970779135785,0.15838212024783557,0.17378959908070704,0.04126198612223864,0.007533373522205074,0.16054616758338136,0.13090192091765968,0.14572404425052052,0.03969437530284326,0.007247168253147738,0.08237641311912887,0.05952322522486343,0.07094981917199615,0.030600980600742227,0.005586949118934836,ensemble_mean,30,0.09494975514972133,0.07220606865989927,0.0835779119048103,0.030454355527311378,0.005560179165530193,50.0,members
0.39418082546098776,0.30312516483100105,0.3486529951459944,0.12192576884318108,0.022260497978856948,0.3241253239146845,0.250288433860961,0.28720687888782276,0.09886941159399923,0.018051002325765394,0.15076633719151553,0.1147065909131065,0.13273646405231102,0.04828488705552426,0.008815573942299945,oracle_best_member,30,0.1809387324602596,0.1396206981139277,0.16027971528709364,0.05532586409138016,0.010101074592104659,50.0,members
0.44813452969658274,0.3339489945324562,0.39104176211451946,0.15289723965905014,0.027915089047178418,0.36893674607492843,0.2745225303068556,0.321729638190892,0.12642295676736062,0.02308156840266127,0.16801018802804885,0.12347282549025616,0.1457415067591525,0.05963662371013052,0.010888108019828638,validation_best_member,30,0.20349551097925406,0.15102277755067628,0.17725914426496517,0.07026228048117307,0.012828078653764476,50.0,members
0.12277641563752688,0.0773208521901743,0.10004863391385059,0.06086611730861776,0.01111258181256186,0.09916866509436457,0.06225713575292287,0.08071290042364372,0.049425445524150194,0.009023810476106604,0.04181145694440964,0.0263076642244958,0.03405956058445272,0.02075995972444008,0.0037902327446581877,adaptive_ridge,30,0.05244495733304549,0.03298241926173114,0.042713688297388315,0.026060817104249366,0.0047580324650046135,0.0,drift
0.11181928360400126,0.07027961481832004,0.09104944921116065,0.05562263805614883,0.01015525785709934,0.0905761973901232,0.0566799856572303,0.07362809152367675,0.04538786109298939,0.008286651785847124,0.03830239836071718,0.023919490038281265,0.03111094419949922,0.019259067951196324,0.0035162086511316766,static_ridge,30,0.04796935038043526,0.030010357249833548,0.0389898538151344,0.02404753345314716,0.004390458841549601,0.0,drift
0.11253386980955982,0.07011603371611819,0.091324951762839,0.05679852567731198,0.010369944582166722,0.08967325565527909,0.05645822066335432,0.0730657381593167,0.044475748685193855,0.008120123605603803,0.0369798917727053,0.023557370077150534,0.030268630924927917,0.017973086639776013,0.0032814216602000167,rls,30,0.0469600219594051,0.029743301699495475,0.03835166182945029,0.02305361182516259,0.004208994409536464,0.0,drift
0.24863256011920468,0.21294495201395439,0.23078875606657953,0.04778658488996582,0.00872459683012327,0.20755142745438768,0.1747721843974079,0.1911618059258978,0.043892212567217155,0.008013584973958857,0.09766701983955323,0.07644176985487158,0.0870543948472124,0.028421131705223916,0.005188964981592136,hedge,30,0.11663936601886342,0.0943922850651764,0.10551582554201991,0.02978938850180055,0.005438773352240395,0.0,drift
0.6215338793754762,0.553833206730156,0.5876835430528161,0.09065286558102013,0.016550873127069463,0.4330991696331789,0.37160899322107793,0.4023540814271284,0.08233685839493245,0.015032584885671035,0.1925944161879009,0.14660057173302216,0.16959749396046153,0.06158688881521316,0.01124417608355162,exp3,30,0.23877129945568432,0.19718835177943406,0.2179798256175592,0.055680589554944225,0.01016583830480983,0.0,drift
