condition_number,fit_seconds,iterations,lambda,linear_solver,n_parameters,objective_variant,preparation_seconds,residual_norm,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,method,converged,convergence_reason,exact_fallback_used,relative_change,relative_objective_change,stationarity_residual,fit_and_validation_seconds,window,forgetting,ridge,eta,gamma,seed,share,C,epsilon,variance_forgetting,epochs,hidden,learning_rate,weight_decay,max_depth,min_leaf,n_trees
,1.1293305,112,2.0,irls+cholesky,258,norm_plus_norm_irls,0.0336843,,0.9155960999999999,7,1.4433464508829477,0.44347299814445035,0.5787041014162045,adaptive_robust_norm,true,objective_and_practical_stationarity,false,1.81766192321864e-8,4.0063141799437245e-15,9.109156405983517e-8,,,,,,,,,,,,,,,,,,
,0.0988867,2,0.0,irls+cholesky,366,norm_plus_norm_irls,0.0540877,,0.041485499999999995,10,0.9706083204291249,0.25958704944993394,0.3526371867847071,adaptive_robust_norm,true,iterate_objective_and_strict_stationarity,false,0.0,0.0,5.977352615389167e-15,,,,,,,,,,,,,,,,,,
,0.1021745,2,1.0e-6,irls+cholesky,366,norm_plus_norm_irls,0.0540877,,0.0452374,10,0.9706074856573353,0.25958704041325503,0.3526370909402321,adaptive_robust_norm,true,strict_smoothed_stationarity,false,6.92433279231519e-8,5.220747358204922e-16,8.298924789611758e-15,,,,,,,,,,,,,,,,,,
,0.097641,2,0.0001,irls+cholesky,366,norm_plus_norm_irls,0.0540877,,0.0400254,10,0.9705251542655212,0.2595870144256606,0.35262788411716467,adaptive_robust_norm,true,strict_smoothed_stationarity,false,6.206354092279163e-5,1.798135976690315e-10,5.229938955431892e-10,,,,,,,,,,,,,,,,,,
,0.1103021,3,0.001,irls+cholesky,366,norm_plus_norm_irls,0.0540877,,0.05232819999999999,10,0.9698369835605536,0.2595990168193461,0.35256864968335394,adaptive_robust_norm,true,objective_and_practical_stationarity,false,0.00011785974437283994,6.848785359528705e-10,1.0034281774750773e-8,,,,,,,,,,,,,,,,,,
,0.23226609999999998,7,0.01,irls+cholesky,366,norm_plus_norm_irls,0.0540877,,0.16675,10,0.967144834212942,0.26059759236668567,0.3536268355573328,adaptive_robust_norm,true,objective_and_practical_stationarity,false,1.691053494209159e-5,1.9644120842710847e-11,1.5649851845446124e-8,,,,,,,,,,,,,,,,,,
,0.2458228,9,0.1,irls+cholesky,366,norm_plus_norm_irls,0.0540877,,0.1774905,10,0.9986933048294494,0.2822885430112128,0.3770159179983023,adaptive_robust_norm,true,objective_and_practical_stationarity,false,1.0421987404832723e-5,5.812229340452262e-12,6.673466596147954e-8,,,,,,,,,,,,,,,,,,
,0.4594807,18,1.0,irls+cholesky,366,norm_plus_norm_irls,0.0540877,,0.37622700000000003,10,1.0072109721726477,0.2969551293909092,0.3904343753436099,adaptive_robust_norm,true,objective_and_practical_stationarity,false,3.1892309382977396e-7,7.61556018898002e-14,7.957257381779444e-8,,,,,,,,,,,,,,,,,,
,2.3768652,102,2.0,irls+cholesky,366,norm_plus_norm_irls,0.0540877,,2.1349742999999997,10,1.432925942678329,0.43906786591682306,0.573590341840658,adaptive_robust_norm,true,objective_and_practical_stationarity,false,2.110979889690402e-8,4.912503620665861e-15,9.368203951196838e-8,,,,,,,,,,,,,,,,,,
,0.0001346,,0.0,,,,,,,,0.9704008109392859,0.2764666184073251,0.3708462047116842,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,0.0001259,,1.0e-8,,,,,,,,0.970400783002195,0.2764666050892629,0.37084619161522836,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,0.000124,,1.0e-6,,,,,,,,0.9703980175651223,0.2764652867995118,0.37084489545419425,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,0.0001958,,0.0001,,,,,,,,0.9701257689107882,0.2763381590016928,0.3707190831036436,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,0.0001244,,0.001,,,,,,,,0.9682717065022908,0.27541178961788443,0.3698622181641722,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,0.0001359,,0.01,,,,,,,,0.9687995064814574,0.27467707332687774,0.36995577802093677,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,0.0001213,,0.1,,,,,,,,0.9858006933729087,0.28259919662211214,0.37824310150448165,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,0.000128,,1.0,,,,,,,,0.9886869330376921,0.286700285863095,0.3825940121444803,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,0.0001229,,10.0,,,,,,,,1.3833830963700198,0.4263445134021661,0.5548616632993866,static_ridge,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,,,,,,,1.1319378482263986,0.2954901502024715,0.40796129982087875,rolling_ridge,,,,,,,0.0197117,24,,,,,,,,,,,,,,,,
,,,1.0e-8,,,,,,,,1.1319366135493576,0.29548987489006606,0.40796090539010177,rolling_ridge,,,,,,,0.0028289,24,,,,,,,,,,,,,,,,
,,,1.0e-6,,,,,,,,1.1318144844136595,0.2954626408359259,0.4079219012315844,rolling_ridge,,,,,,,0.0026796,24,,,,,,,,,,,,,,,,
,,,0.0001,,,,,,,,1.1209770659861984,0.29298604592599164,0.4044083429460265,rolling_ridge,,,,,,,0.0026652,24,,,,,,,,,,,,,,,,
,,,0.001,,,,,,,,1.0735909850667207,0.28158551848055446,0.3878952476517497,rolling_ridge,,,,,,,0.0026147,24,,,,,,,,,,,,,,,,
,,,0.01,,,,,,,,1.0079172796745701,0.2676984974883352,0.36743447985689637,rolling_ridge,,,,,,,0.0043279,24,,,,,,,,,,,,,,,,
,,,0.1,,,,,,,,0.9980402521671727,0.27161094802127156,0.3690176815982883,rolling_ridge,,,,,,,0.0051093,24,,,,,,,,,,,,,,,,
,,,1.0,,,,,,,,1.0509305637785369,0.3121078086552291,0.40972536162514317,rolling_ridge,,,,,,,0.0044199,24,,,,,,,,,,,,,,,,
,,,10.0,,,,,,,,1.4133651260267033,0.46211857922736255,0.5899625674251908,rolling_ridge,,,,,,,0.0036931,24,,,,,,,,,,,,,,,,
,,,0.0,,,,,,,,1.0276394730459864,0.26212116009945535,0.36374405842620744,rolling_ridge,,,,,,,0.0026741,72,,,,,,,,,,,,,,,,
,,,1.0e-8,,,,,,,,1.02763932159183,0.26212110177860243,0.3637439864844255,rolling_ridge,,,,,,,0.0026563,72,,,,,,,,,,,,,,,,
,,,1.0e-6,,,,,,,,1.0276243482144005,0.2621153300287019,0.36373686853649206,rolling_ridge,,,,,,,0.0194697,72,,,,,,,,,,,,,,,,
,,,0.0001,,,,,,,,1.0261904283016892,0.2615766342758822,0.36306547982974524,rolling_ridge,,,,,,,0.0026797,72,,,,,,,,,,,,,,,,
,,,0.001,,,,,,,,1.018812846640425,0.25845824052793703,0.35926113259784487,rolling_ridge,,,,,,,0.0027496,72,,,,,,,,,,,,,,,,
,,,0.01,,,,,,,,1.0135555983028524,0.2540445601806698,0.35562693218140284,rolling_ridge,,,,,,,0.0028155,72,,,,,,,,,,,,,,,,
,,,0.1,,,,,,,,1.0192309281871372,0.2633998584967199,0.365271617691979,rolling_ridge,,,,,,,0.002769,72,,,,,,,,,,,,,,,,
,,,1.0,,,,,,,,1.0921610780049822,0.31138689539799136,0.41469197725074786,rolling_ridge,,,,,,,0.0027168,72,,,,,,,,,,,,,,,,
,,,10.0,,,,,,,,1.495057326474545,0.4698274432986674,0.6093512631027681,rolling_ridge,,,,,,,0.0027177,72,,,,,,,,,,,,,,,,
,,,0.0,,,,,,,,0.9898915553960566,0.25636895122941256,0.3538619144469966,rolling_ridge,,,,,,,0.0027844,168,,,,,,,,,,,,,,,,
,,,1.0e-8,,,,,,,,0.9898915500631539,0.25636892347802653,0.3538618882268927,rolling_ridge,,,,,,,0.002852,168,,,,,,,,,,,,,,,,
,,,1.0e-6,,,,,,,,0.9898910220052509,0.25636617676650575,0.3538592938307998,rolling_ridge,,,,,,,0.0027953,168,,,,,,,,,,,,,,,,
,,,0.0001,,,,,,,,0.9898385492106732,0.25609806117440526,0.3536131800877889,rolling_ridge,,,,,,,0.0029279,168,,,,,,,,,,,,,,,,
,,,0.001,,,,,,,,0.9895656799328216,0.25430733454480536,0.35220508785588345,rolling_ridge,,,,,,,0.0057296,168,,,,,,,,,,,,,,,,
,,,0.01,,,,,,,,0.9958936531310898,0.25240697405407314,0.35233045392591733,rolling_ridge,,,,,,,0.0061184,168,,,,,,,,,,,,,,,,
,,,0.1,,,,,,,,1.0014652511970206,0.26272052651910716,0.3621352570923705,rolling_ridge,,,,,,,0.0060357,168,,,,,,,,,,,,,,,,
,,,1.0,,,,,,,,1.0852220856314438,0.3101486857881127,0.41252014497200795,rolling_ridge,,,,,,,0.0054247,168,,,,,,,,,,,,,,,,
,,,10.0,,,,,,,,1.5203490658298962,0.472066746444457,0.615283178827168,rolling_ridge,,,,,,,0.0252485,168,,,,,,,,,,,,,,,,
,,,0.0,,,,,,,,0.9800956320593922,0.2552186155248623,0.35528498492950333,rolling_ridge,,,,,,,0.0028751,336,,,,,,,,,,,,,,,,
,,,1.0e-8,,,,,,,,0.980095619500691,0.2552185940861911,0.3552849685266114,rolling_ridge,,,,,,,0.0028572,336,,,,,,,,,,,,,,,,
,,,1.0e-6,,,,,,,,0.9800943762333254,0.2552164721152007,0.3552833454202194,rolling_ridge,,,,,,,0.0026523,336,,,,,,,,,,,,,,,,
,,,0.0001,,,,,,,,0.9799705819852867,0.255012015426902,0.35512855258071596,rolling_ridge,,,,,,,0.0027089,336,,,,,,,,,,,,,,,,
,,,0.001,,,,,,,,0.9797656254861278,0.25366768882598956,0.35421830646534175,rolling_ridge,,,,,,,0.0026558,336,,,,,,,,,,,,,,,,
,,,0.01,,,,,,,,0.9838421551788374,0.2528685432948607,0.35485044404397836,rolling_ridge,,,,,,,0.0026197,336,,,,,,,,,,,,,,,,
,,,0.1,,,,,,,,0.988941787588983,0.2632787526299958,0.36413224016733003,rolling_ridge,,,,,,,0.0026509,336,,,,,,,,,,,,,,,,
,,,1.0,,,,,,,,1.0639760441696722,0.3081494406908844,0.4097944096583708,rolling_ridge,,,,,,,0.0028592,336,,,,,,,,,,,,,,,,
,,,10.0,,,,,,,,1.519323963010899,0.4712314453083142,0.6133014563773225,rolling_ridge,,,,,,,0.0027647,336,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.1369459353091622,0.2890212826009422,0.4024800234802273,rls,,,,,,,0.002801,,0.9,1.0e-6,,,,,,,,,,,,,,
,,,,,,,,,,,1.1369459353091602,0.28902128260094223,0.40248002348022716,rls,,,,,,,0.0028574,,0.9,0.0001,,,,,,,,,,,,,,
,,,,,,,,,,,1.1369459353091629,0.28902128260094256,0.4024800234802277,rls,,,,,,,0.0030162,,0.9,0.01,,,,,,,,,,,,,,
,,,,,,,,,,,1.1369459353091609,0.2890212826009425,0.4024800234802273,rls,,,,,,,0.0028739,,0.9,0.1,,,,,,,,,,,,,,
,,,,,,,,,,,1.0389257361590176,0.26728171519016225,0.37005723406601954,rls,,,,,,,0.0029189,,0.95,1.0e-6,,,,,,,,,,,,,,
,,,,,,,,,,,1.038925736159018,0.26728171519016225,0.37005723406601954,rls,,,,,,,0.0030123,,0.95,0.0001,,,,,,,,,,,,,,
,,,,,,,,,,,1.0389257361590174,0.26728171519016225,0.3700572340660196,rls,,,,,,,0.0029034,,0.95,0.01,,,,,,,,,,,,,,
,,,,,,,,,,,1.0389257361590163,0.26728171519016214,0.3700572340660193,rls,,,,,,,0.0028629,,0.95,0.1,,,,,,,,,,,,,,
,,,,,,,,,,,0.9921286552048659,0.25652455414384556,0.3543914557690035,rls,,,,,,,0.0160719,,0.98,1.0e-6,,,,,,,,,,,,,,
,,,,,,,,,,,0.9921286552048646,0.2565245541438454,0.3543914557690032,rls,,,,,,,0.0028644,,0.98,0.0001,,,,,,,,,,,,,,
,,,,,,,,,,,0.9921286552048637,0.2565245541438453,0.354391455769003,rls,,,,,,,0.0027919,,0.98,0.01,,,,,,,,,,,,,,
,,,,,,,,,,,0.9921286552048644,0.2565245541438454,0.3543914557690031,rls,,,,,,,0.0028271,,0.98,0.1,,,,,,,,,,,,,,
,,,,,,,,,,,0.9829769941689377,0.2538065115468099,0.3507018227018098,rls,,,,,,,0.0028232,,0.99,1.0e-6,,,,,,,,,,,,,,
,,,,,,,,,,,0.9829769941689384,0.25380651154681005,0.35070182270180994,rls,,,,,,,0.0030131,,0.99,0.0001,,,,,,,,,,,,,,
,,,,,,,,,,,0.982976994168938,0.25380651154680994,0.35070182270180983,rls,,,,,,,0.0028994,,0.99,0.01,,,,,,,,,,,,,,
,,,,,,,,,,,0.9829769941689382,0.25380651154680983,0.3507018227018098,rls,,,,,,,0.002804,,0.99,0.1,,,,,,,,,,,,,,
,,,,,,,,,,,0.9715427179707959,0.25321643480848066,0.35097282827618614,rls,,,,,,,0.0027429,,0.995,1.0e-6,,,,,,,,,,,,,,
,,,,,,,,,,,0.9715427179707977,0.25321643480848005,0.3509728282761857,rls,,,,,,,0.0158352,,0.995,0.0001,,,,,,,,,,,,,,
,,,,,,,,,,,0.9715427179708056,0.25321643480847134,0.3509728282761781,rls,,,,,,,0.003092,,0.995,0.01,,,,,,,,,,,,,,
,,,,,,,,,,,0.9715427179708656,0.2532164348083914,0.350972828276106,rls,,,,,,,0.0029991,,0.995,0.1,,,,,,,,,,,,,,
,,,,,,,,,,,1.0082847804280668,0.2825459856794799,0.3822633719114447,hedge,,,,,,,0.0012559,0,,,0.01,,,,,,,,,,,,,
,,,,,,,,,,,1.0081169316388061,0.28245575408406076,0.38217277535347,hedge,,,,,,,0.0014458,24,,,0.01,,,,,,,,,,,,,
,,,,,,,,,,,1.008176104470654,0.28245967514708653,0.3821802031255734,hedge,,,,,,,0.0014552,72,,,0.01,,,,,,,,,,,,,
,,,,,,,,,,,1.0081895615903573,0.28246734826294284,0.38218833807071223,hedge,,,,,,,0.0014771,168,,,0.01,,,,,,,,,,,,,
,,,,,,,,,,,1.0082163192580567,0.2824743416472076,0.38219862245512487,hedge,,,,,,,0.0014936,336,,,0.01,,,,,,,,,,,,,
,,,,,,,,,,,1.0080178257591759,0.28227653389487334,0.38202235327430845,hedge,,,,,,,0.0012802,0,,,0.05,,,,,,,,,,,,,
,,,,,,,,,,,1.0072194945617778,0.28184022587405333,0.3815836907697798,hedge,,,,,,,0.0014982,24,,,0.05,,,,,,,,,,,,,
,,,,,,,,,,,1.0074815238268882,0.2818580075791285,0.3816169889019166,hedge,,,,,,,0.0017183,72,,,0.05,,,,,,,,,,,,,
,,,,,,,,,,,1.007547499005765,0.28189249812571315,0.38165560782757163,hedge,,,,,,,0.0014601,168,,,0.05,,,,,,,,,,,,,
,,,,,,,,,,,1.0076791915189052,0.2819247571130509,0.38170521819481035,hedge,,,,,,,0.0014621,336,,,0.05,,,,,,,,,,,,,
,,,,,,,,,,,1.0076860342900722,0.28194402030648563,0.3817249491140451,hedge,,,,,,,0.001226,0,,,0.1,,,,,,,,,,,,,
,,,,,,,,,,,1.0062163255593626,0.2810975499035095,0.3808822160720796,hedge,,,,,,,0.001457,24,,,0.1,,,,,,,,,,,,,
,,,,,,,,,,,1.0066741855178418,0.2811229109450825,0.38093976000679647,hedge,,,,,,,0.0014589,72,,,0.1,,,,,,,,,,,,,
,,,,,,,,,,,1.006785363307487,0.2811898340762521,0.3810120583880247,hedge,,,,,,,0.0014188,168,,,0.1,,,,,,,,,,,,,
,,,,,,,,,,,1.0070380882836985,0.28125316574277215,0.38110690470660863,hedge,,,,,,,0.0014644,336,,,0.1,,,,,,,,,,,,,
,,,,,,,,,,,1.0067387112236135,0.28096792243627866,0.38085806558667795,hedge,,,,,,,0.0012459,0,,,0.25,,,,,,,,,,,,,
,,,,,,,,,,,1.0038024547978273,0.2790518430987391,0.3789913024966274,hedge,,,,,,,0.0014535,24,,,0.25,,,,,,,,,,,,,
,,,,,,,,,,,1.004832795771117,0.2790650596153185,0.3790759013705273,hedge,,,,,,,0.0013904,72,,,0.25,,,,,,,,,,,,,
,,,,,,,,,,,1.0051345764902817,0.27920310864717923,0.37922282570028143,hedge,,,,,,,0.0014062,168,,,0.25,,,,,,,,,,,,,
,,,,,,,,,,,1.0055526482572728,0.27932911968560525,0.37942962913881145,hedge,,,,,,,0.0014317,336,,,0.25,,,,,,,,,,,,,
,,,,,,,,,,,1.005447188407428,0.27939736343836064,0.3794947993391611,hedge,,,,,,,0.0148301,0,,,0.5,,,,,,,,,,,,,
,,,,,,,,,,,1.0006371745112888,0.2762286714572038,0.3764431651551827,hedge,,,,,,,0.0016191,24,,,0.5,,,,,,,,,,,,,
,,,,,,,,,,,1.0023643755447682,0.2761480027517851,0.37646525972822115,hedge,,,,,,,0.0015691,72,,,0.5,,,,,,,,,,,,,
,,,,,,,,,,,1.0027973898410227,0.27630976539433494,0.37666626387894436,hedge,,,,,,,0.0015303,168,,,0.5,,,,,,,,,,,,,
,,,,,,,,,,,1.00344488143453,0.2764636755738296,0.3769943316793084,hedge,,,,,,,0.0016699,336,,,0.5,,,,,,,,,,,,,
,,,,,,,,,,,1.0032257354676701,0.27654826764958673,0.37705272334435114,hedge,,,,,,,0.0013327,0,,,1.0,,,,,,,,,,,,,
,,,,,,,,,,,0.9982400991104657,0.2721070648127238,0.37295771102932757,hedge,,,,,,,0.0014913,24,,,1.0,,,,,,,,,,,,,
,,,,,,,,,,,1.0006623516860484,0.27172560232141224,0.3726877491440579,hedge,,,,,,,0.0015376,72,,,1.0,,,,,,,,,,,,,
,,,,,,,,,,,1.0015868795075222,0.2718791380270959,0.37284059648036916,hedge,,,,,,,0.0016001,168,,,1.0,,,,,,,,,,,,,
,,,,,,,,,,,1.0016355200942304,0.2719981435646083,0.3732517478098614,hedge,,,,,,,0.0015681,336,,,1.0,,,,,,,,,,,,,
,,,,,,,,,,,1.1382255998034807,0.28094239686195427,0.3986870677813504,exp3,,,,,,,0.0018584,,,,,0.01,2026,,,,,,,,,,,
,,,,,,,,,,,1.049442009927032,0.26289869882070327,0.37430517015004483,exp3,,,,,,,0.0018328,,,,,0.05,2026,,,,,,,,,,,
,,,,,,,,,,,1.0291874148938995,0.25930496423368976,0.3674866249781996,exp3,,,,,,,0.0018085,,,,,0.1,2026,,,,,,,,,,,
,,,,,,,,,,,1.078206022011569,0.26270787761726666,0.37596921665492955,exp3,,,,,,,0.0017497,,,,,0.2,2026,,,,,,,,,,,
,,,,,,,,,,,1.1096770855784235,0.2739180651280406,0.38672126832438025,exp3,,,,,,,0.0017749,,,,,0.4,2026,,,,,,,,,,,
,,,,,,,,,,,1.0017949339321013,0.2718044731409277,0.37318425508389,fixed_share,,,,,,,0.0014872,,,,0.01,,,0.005,,,,,,,,,,
,,,,,,,,,,,1.00311941357827,0.2758357832563807,0.3764636636411201,fixed_share,,,,,,,0.0014502,,,,0.01,,,0.01,,,,,,,,,,
,,,,,,,,,,,1.0051114256968805,0.27873474872733994,0.37892827277727015,fixed_share,,,,,,,0.0014425,,,,0.01,,,0.02,,,,,,,,,,
,,,,,,,,,,,1.006659016465589,0.2809211317499223,0.3808202086539569,fixed_share,,,,,,,0.0015563,,,,0.01,,,0.05,,,,,,,,,,
,,,,,,,,,,,1.0074199543666107,0.2817179984835637,0.38152580502407546,fixed_share,,,,,,,0.0015293,,,,0.01,,,0.1,,,,,,,,,,
,,,,,,,,,,,1.0047880636644764,0.2619111546130753,0.3661284319102716,fixed_share,,,,,,,0.001481,,,,0.05,,,0.005,,,,,,,,,,
,,,,,,,,,,,1.0029147905155156,0.2657403187006298,0.3686542692403571,fixed_share,,,,,,,0.0016211,,,,0.05,,,0.01,,,,,,,,,,
,,,,,,,,,,,1.0014728067396892,0.2703006550569899,0.3720071536057663,fixed_share,,,,,,,0.0026216,,,,0.05,,,0.02,,,,,,,,,,
,,,,,,,,,,,1.0025715541613256,0.27584313321985465,0.3764862058951708,fixed_share,,,,,,,0.0020507,,,,0.05,,,0.05,,,,,,,,,,
,,,,,,,,,,,1.0048603838894803,0.2786439364373411,0.37888018896425735,fixed_share,,,,,,,0.0023733,,,,0.05,,,0.1,,,,,,,,,,
,,,,,,,,,,,1.005294018472736,0.25877617364354466,0.36400510491821714,fixed_share,,,,,,,0.0024399,,,,0.1,,,0.005,,,,,,,,,,
,,,,,,,,,,,1.0047858947320232,0.2619752608523826,0.3662419031050833,fixed_share,,,,,,,0.0016122,,,,0.1,,,0.01,,,,,,,,,,
,,,,,,,,,,,1.0030211163876948,0.265938932434483,0.36888666744605647,fixed_share,,,,,,,0.0016764,,,,0.1,,,0.02,,,,,,,,,,
,,,,,,,,,,,1.0015319468714818,0.27194591464087675,0.37336315732866165,fixed_share,,,,,,,0.001647,,,,0.1,,,0.05,,,,,,,,,,
,,,,,,,,,,,1.002821640891756,0.2758072227279062,0.3764950312249048,fixed_share,,,,,,,0.0015528,,,,0.1,,,0.1,,,,,,,,,,
,,,,,,,,,,,1.0024586459650062,0.2543542295058995,0.3601416499442411,fixed_share,,,,,,,0.0015165,,,,0.25,,,0.005,,,,,,,,,,
,,,,,,,,,,,1.0054733670868823,0.2577837877863791,0.3632709064868034,fixed_share,,,,,,,0.0015217,,,,0.25,,,0.01,,,,,,,,,,
,,,,,,,,,,,1.0056508845513374,0.26112296392542944,0.36587183348212887,fixed_share,,,,,,,0.0015638,,,,0.25,,,0.02,,,,,,,,,,
,,,,,,,,,,,1.003628574559447,0.266393638743215,0.3694654159451996,fixed_share,,,,,,,0.0015153,,,,0.25,,,0.05,,,,,,,,,,
,,,,,,,,,,,1.0026162257406084,0.27075766368924975,0.3725550273250078,fixed_share,,,,,,,0.0015523,,,,0.25,,,0.1,,,,,,,,,,
,,,,,,,,,,,0.9982194041355368,0.2509524939782688,0.35692948731122903,fixed_share,,,,,,,0.0014371,,,,0.5,,,0.005,,,,,,,,,,
,,,,,,,,,,,1.003653914403692,0.2543073891276425,0.36020905528898683,fixed_share,,,,,,,0.0014083,,,,0.5,,,0.01,,,,,,,,,,
,,,,,,,,,,,1.0063331348888418,0.25798748638289254,0.3635085424314979,fixed_share,,,,,,,0.0013983,,,,0.5,,,0.02,,,,,,,,,,
,,,,,,,,,,,1.0061396654023156,0.2626826455908867,0.3671880777740811,fixed_share,,,,,,,0.0014313,,,,0.5,,,0.05,,,,,,,,,,
,,,,,,,,,,,1.004230147695561,0.2666922989247669,0.3698292338866997,fixed_share,,,,,,,0.0014251,,,,0.5,,,0.1,,,,,,,,,,
,,,,,,,,,,,0.9945918584233779,0.24916905762198766,0.3550426231698314,fixed_share,,,,,,,0.0013963,,,,1.0,,,0.005,,,,,,,,,,
,,,,,,,,,,,1.000749784250948,0.2511819591142144,0.3572330023943607,fixed_share,,,,,,,0.001392,,,,1.0,,,0.01,,,,,,,,,,
,,,,,,,,,,,1.0051436775778466,0.25461436980870467,0.36050373728111346,fixed_share,,,,,,,0.0014115,,,,1.0,,,0.02,,,,,,,,,,
,,,,,,,,,,,1.0074083500513673,0.2595414956015052,0.3648975798139202,fixed_share,,,,,,,0.0018185,,,,1.0,,,0.05,,,,,,,,,,
,,,,,,,,,,,1.0062871398335733,0.2631270625445708,0.3675241650463284,fixed_share,,,,,,,0.0028436,,,,1.0,,,0.1,,,,,,,,,,
,,,,,,,,,,,0.9922364439850385,0.27285660527308464,0.3728292102902641,passive_aggressive,,,,,,,0.0141213,,,,,,,,0.0001,0.0,,,,,,,,
,,,,,,,,,,,0.9916897229010954,0.27281433595837384,0.3727054373873083,passive_aggressive,,,,,,,0.0002954,,,,,,,,0.0001,0.01,,,,,,,,
,,,,,,,,,,,0.9920440256571645,0.27294181056267836,0.37287125541974153,passive_aggressive,,,,,,,0.0004284,,,,,,,,0.0001,0.05,,,,,,,,
,,,,,,,,,,,0.99131251733864,0.2730453001759885,0.37279226392382947,passive_aggressive,,,,,,,0.0003894,,,,,,,,0.0001,0.1,,,,,,,,
,,,,,,,,,,,0.9851019974335864,0.2568816076082568,0.3588072082807228,passive_aggressive,,,,,,,0.0002986,,,,,,,,0.001,0.0,,,,,,,,
,,,,,,,,,,,0.9841290052291649,0.25685861362032997,0.3585503926098558,passive_aggressive,,,,,,,0.0003155,,,,,,,,0.001,0.01,,,,,,,,
,,,,,,,,,,,0.9840716150938715,0.25719242670757725,0.3590489146467605,passive_aggressive,,,,,,,0.0002973,,,,,,,,0.001,0.05,,,,,,,,
,,,,,,,,,,,0.9839400074215979,0.257558989829012,0.3593231464908135,passive_aggressive,,,,,,,0.0003081,,,,,,,,0.001,0.1,,,,,,,,
,,,,,,,,,,,0.9885367041419569,0.2536665086212571,0.3543367846138916,passive_aggressive,,,,,,,0.000289,,,,,,,,0.01,0.0,,,,,,,,
,,,,,,,,,,,0.9886836135402242,0.2534991206218253,0.3540678901767956,passive_aggressive,,,,,,,0.0002977,,,,,,,,0.01,0.01,,,,,,,,
,,,,,,,,,,,0.9864112821317494,0.25260016548975134,0.3531166334670851,passive_aggressive,,,,,,,0.0003073,,,,,,,,0.01,0.05,,,,,,,,
,,,,,,,,,,,0.9877160492204708,0.252110420233426,0.35286292529644586,passive_aggressive,,,,,,,0.0003148,,,,,,,,0.01,0.1,,,,,,,,
,,,,,,,,,,,1.0756846322416036,0.2855732355760187,0.3915165727725923,passive_aggressive,,,,,,,0.0002889,,,,,,,,0.1,0.0,,,,,,,,
,,,,,,,,,,,1.0715961789533845,0.28465050716277934,0.39022206408068777,passive_aggressive,,,,,,,0.0002877,,,,,,,,0.1,0.01,,,,,,,,
,,,,,,,,,,,1.0581379431245954,0.28143105755307346,0.3854662957238294,passive_aggressive,,,,,,,0.0003073,,,,,,,,0.1,0.05,,,,,,,,
,,,,,,,,,,,1.0375455728119376,0.27711557234135925,0.37896950370403426,passive_aggressive,,,,,,,0.0003134,,,,,,,,0.1,0.1,,,,,,,,
,,,,,,,,,,,1.349633456805265,0.34013089876345864,0.47241754041501066,passive_aggressive,,,,,,,0.0002841,,,,,,,,1.0,0.0,,,,,,,,
,,,,,,,,,,,1.340831520717417,0.33809857229488427,0.46961226919680527,passive_aggressive,,,,,,,0.0002877,,,,,,,,1.0,0.01,,,,,,,,
,,,,,,,,,,,1.3089770666230514,0.3309204954471645,0.4587257611916349,passive_aggressive,,,,,,,0.0002952,,,,,,,,1.0,0.05,,,,,,,,
,,,,,,,,,,,1.274598120002473,0.32178789679788083,0.4462295915368772,passive_aggressive,,,,,,,0.0003115,,,,,,,,1.0,0.1,,,,,,,,
,,,,,,,,,,,1.5798321712064718,0.3813037392190202,0.5440800813031875,passive_aggressive,,,,,,,0.0003003,,,,,,,,10.0,0.0,,,,,,,,
,,,,,,,,,,,1.5663709882105163,0.3781221234410671,0.5395822250193895,passive_aggressive,,,,,,,0.0002926,,,,,,,,10.0,0.01,,,,,,,,
,,,,,,,,,,,1.5158839889515774,0.36683528047236647,0.5228041563836665,passive_aggressive,,,,,,,0.0003046,,,,,,,,10.0,0.05,,,,,,,,
,,,,,,,,,,,1.4640946428329784,0.35617501019242304,0.5057089030140488,passive_aggressive,,,,,,,0.0003148,,,,,,,,10.0,0.1,,,,,,,,
,,,,,,,,,,,0.9823675840710847,0.2552137301275214,0.3550135461300176,dma,,,,,,,0.0017344,,0.9,,,,,,,,0.9,,,,,,,
,,,,,,,,,,,0.9849661662299768,0.25591769936391323,0.3559497675092054,dma,,,,,,,0.0016919,,0.9,,,,,,,,0.95,,,,,,,
,,,,,,,,,,,0.9857863971372227,0.25651079512828906,0.3564456622149091,dma,,,,,,,0.0016957,,0.9,,,,,,,,0.98,,,,,,,
,,,,,,,,,,,0.9793984448684774,0.25601776673700466,0.35512487870524606,dma,,,,,,,0.0016816,,0.9,,,,,,,,0.995,,,,,,,
