,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,-0.0018268703696,-0.00149855248121,-0.00133395046621,-0.00135979739065,-0.00204237416163,-0.00132835651746,-0.0013105474662,-0.00206684291985,-0.00147574078772,-0.000182584381147,-0.0012571272124,-0.00124304926511,-0.00125067677284,-0.00130906676124,-0.000451120323209,-0.0013265030476,-0.000295585107355,-0.00137211709099,-0.00158189956295,-0.00130902434171,-0.00204237416163,-0.00130585075044,-0.00131297640347,-0.00132632946218,-0.000859441243402,-0.00107695600741,-0.00158598435196,-0.00127596141877,-0.00127596141877,-0.00186514559712,-0.00141480719108,-1.01640977371e-05,-0.00145488319242,-0.00132650304666,-0.00132766874963,-0.00154980763885,-0.0016653360438,-0.00132632946218,-0.0012571272124,-0.000974780642302,-0.00105759951656,0.00204237416163
11,-0.00360200536446,-0.00358336976776,-0.00285006862734,-0.00269866112848,-0.00347783595013,-0.00302747874265,-0.0030153466691,-0.00215574583542,-0.00297173988958,-0.00031091194582,-0.00401226088105,-0.00297376878054,-0.00339738239408,-0.0027554113277,-0.00293621334844,-0.00280887276524,0.000864306948065,-0.00323982630027,-0.00332145296611,-0.00298633138785,-0.00347783595014,-0.00301571825268,-0.00296713933353,-0.0028087735659,-0.00228628997133,-0.00248415193503,-0.0031887513918,-0.00280355499477,-0.00280355499477,-0.00520440617585,-0.00391793209876,-1.73078524883e-05,-0.00318078566259,-0.00280887276376,-0.00280989088264,-0.00287791082444,-0.00336637713833,-0.0028087735659,-0.00401226088105,-0.003251414297,-0.00269498923197,0.00347783595014
12,-0.00326326230138,-0.00259758181143,-0.00218798375219,-0.00249578311211,-0.0026937183172,-0.00241460885045,-0.00234532559661,-0.00265506223595,-0.00236771359987,-0.000240813314802,-0.0027522500834,-0.00233317263811,-0.00264735256712,-0.00211569073473,-0.00165005094024,-0.00215693509324,-0.00117013907159,-0.00256631975368,-0.00234159792774,-0.00233267250204,-0.0026937183172,-0.00235163815286,-0.00231811097094,-0.00215678412382,-0.00169959603114,-0.00145991274178,-0.00222855182488,-0.0022826225214,-0.0022826225214,-0.00415665382084,-0.00267141271074,-1.34055999813e-05,-0.00247656726849,-0.00215693509263,-0.00215824979891,-0.00224987527203,-0.00230380159628,-0.00215678412382,-0.0027522500834,-0.00244097482628,-0.00226230420947,0.0026937183172
13,-0.00683107088189,-0.00479098951517,-0.00460859485115,-0.00530326825472,-0.00472485473058,-0.0051533764485,-0.00488318654953,-0.00389411354539,-0.00460737668019,-0.000422393062543,-0.0064513473563,-0.00489961355713,-0.0048899051807,-0.00444549473489,-0.00345808616522,-0.00454104180985,0.00660376705928,-0.00535718044549,-0.00474220516952,-0.00482470415708,-0.00472485473058,-0.00486162739826,-0.00479377036733,-0.00454085707521,-0.00388515942193,-0.00344449272168,-0.00424632089553,-0.00448683949984,-0.00448683949983,-0.00744659792696,-0.00610635930196,-2.35137627021e-05,-0.00518365272616,-0.00454104181125,-0.0045433069599,-0.00443518887279,-0.00426526811472,-0.00454085707521,-0.0064513473563,-0.00540983580675,-0.00466100785982,0.00472485473058
14,-0.00377074886729,-0.00266790324678,-0.00245719048695,-0.00247644890373,-0.00287453499928,-0.00286224406265,-0.00262324847606,-0.00238958683683,-0.00253934690122,-0.000256977983656,-0.00345254087534,-0.00269012509102,-0.00274751255998,-0.00235599960518,-0.00151218869565,-0.00241301733349,0.000748436254737,-0.00297926889843,-0.00271204737823,-0.00259524642772,-0.00287453499928,-0.00261916630709,-0.00257581946727,-0.0024128038129,-0.00201271934161,-0.00165354619779,-0.0022726449016,-0.00241009199639,-0.00241009199639,-0.00424581727957,-0.00326334829542,-1.43054443232e-05,-0.00275614659786,-0.00241301733347,-0.00241491071936,-0.00240707052241,-0.00226028384554,-0.00241280381291,-0.00345254087534,-0.00289319739943,-0.00258289858932,0.00287453499928
15,-0.00440379302076,-0.00298490880015,-0.00263536008172,-0.0028876672294,-0.00331265691463,-0.0032077779811,-0.00284003142846,-0.00268556736426,-0.00279325658649,-0.000296145252947,-0.00390274758822,-0.00296994884309,-0.00303437908395,-0.00251554095079,-0.00101106654776,-0.00257501680147,0.00401516148998,-0.00331112791638,-0.00295981275919,-0.0028123312527,-0.00331265691463,-0.00283779618212,-0.00279127045305,-0.00257476828697,-0.00224071394191,-0.0013754825892,-0.00230924411056,-0.0025809005518,-0.0025809005518,-0.00417552876707,-0.00366533795669,-1.64858069615e-05,-0.00308884314304,-0.00257501680249,-0.00257752923123,-0.00252157254645,-0.00226616394514,-0.00257476828698,-0.00390274758822,-0.00304104864841,-0.0028987827571,0.00331265691463
16,-0.00253945147668,-0.0018992788644,-0.00167442799539,-0.00178191112484,-0.00184486203653,-0.00194674330052,-0.00179148588298,-0.0018171502733,-0.00173342514659,-0.000164927171313,-0.0023316183105,-0.001837716025,-0.00186930499979,-0.00162085087569,-0.000938531986888,-0.00164268144523,0.00182413377418,-0.00201979959663,-0.00182547125212,-0.00177513520413,-0.00184486203653,-0.00178999767895,-0.00176241082811,-0.0016425273364,-0.0014156090072,-0.00108752508684,-0.00151630485806,-0.0016518877811,-0.0016518877811,-0.00284326842783,-0.00219954020071,-9.18116394347e-06,-0.00191660699116,-0.00164268144552,-0.00164412354298,-0.00163088028983,-0.00150122139078,-0.00164252733641,-0.0023316183105,-0.00194961578183,-0.00177619905133,0.00184486203653
17,-0.00256246361181,-0.00166510364164,-0.00149585121338,-0.00156343931604,-0.00196459823292,-0.00179606160026,-0.00158325239875,-0.00144745223663,-0.00155065781089,-0.000175631360452,-0.002192778422,-0.00167982433522,-0.00172297380795,-0.00141315351724,-0.000559334744306,-0.00146615820063,0.00200474286455,-0.00185520072413,-0.00163635440807,-0.00156676993989,-0.00196459823292,-0.00158173750227,-0.00155470141583,-0.00146603776385,-0.00122345201641,-0.000848889201464,-0.00130747646255,-0.0014130526806,-0.0014130526806,-0.00230849519246,-0.00206836270039,-9.77704632972e-06,-0.00172269225439,-0.00146615820099,-0.00146735263478,-0.00143206386478,-0.00127367947533,-0.00146603776386,-0.002192778422,-0.00172409605746,-0.00164414128412,0.00196459823292
18,-0.00240667995296,-0.00123557463568,-0.00106966469027,-0.00101364912979,-0.00213359221029,-0.00138213243317,-0.00113052666441,-0.000800894611659,-0.00120938281884,-0.000190739101901,-0.00181998142565,-0.00119782592954,-0.00132829690256,-0.000930729136542,-0.000372582756772,-0.00103190350182,0.00176936783363,-0.00142529194542,-0.0011606996888,-0.00111500754225,-0.00213359221029,-0.00113403823912,-0.00109960383962,-0.00103174245255,-0.000745731584321,-0.000692581311121,-0.000926531167437,-0.00106702160996,-0.00106702160996,-0.00123032181471,-0.00171633954075,-1.06180546628e-05,-0.00136155081775,-0.0010319035019,-0.00103356247591,-0.000982559973542,-0.000882526531531,-0.00103174245256,-0.00181998142565,-0.00138526247866,-0.00125193241867,0.00213359221029
19,-0.00147512758886,-0.000945036445338,-0.000873449785751,-0.000859242245363,-0.00114431761215,-0.00102636793182,-0.000904591314568,-0.000845483497086,-0.000917319921961,-0.000102299826826,-0.00126533712445,-0.000948257406714,-0.000993436721483,-0.000809825976493,-0.000306423988569,-0.00085232557466,0.00140720223189,-0.00106138279948,-0.000921269366915,-0.000895472651078,-0.00114431761215,-0.000904183513377,-0.000888699905977,-0.000852238785331,-0.000700526382243,-0.00062760244286,-0.000772637137341,-0.000841689229556,-0.000841689229556,-0.00136803353378,-0.00119982199449,-5.69482488372e-06,-0.00100834588525,-0.00085232557474,-0.000853257153167,-0.000830027392479,-0.000750278049878,-0.000852238785338,-0.00126533712445,-0.00101061501873,-0.000973607829166,0.00114431761215
20,-0.00165025780874,-0.000594606125422,-0.000582384244207,-0.000623885237022,-0.00152191368544,-0.000858422415101,-0.00067586760764,-0.000597001211951,-0.000607179053541,-0.000136056200492,-0.00116164765718,-0.000713285345849,-0.000814308896179,-0.000486874060529,-0.000208630089077,-0.000545488338467,0.00132134102275,-0.000883541108746,-0.000740268644978,-0.000665488366248,-0.00152191368544,-0.000679285673447,-0.000654457297275,-0.000545294105442,-0.000323012622626,-7.99050912752e-05,-0.000467879997408,-0.000611529829539,-0.000611529829539,-0.000578510996363,-0.00107791214291,-7.5739709992e-06,-0.000794415239679,-0.000545488338436,-0.000547354762393,-0.000513847906676,-0.000413627254711,-0.000545294105448,-0.00116164765718,-0.000755670735358,-0.000752084856717,0.00152191368544
21,-0.00135331175399,-0.000445434572698,-0.000407572598487,-0.00068906478352,-0.00144727461595,-0.00061309813215,-0.000450177290667,-0.000543552152704,-0.000450688671976,-0.000129383609069,-0.00093806059423,-0.000568029487109,-0.000539372028776,-0.000304068482749,-0.000106581023167,-0.000393189315601,0.000731155053661,-0.000638544536107,-0.000551247940209,-0.000439391838479,-0.00144727461595,-0.000452990904705,-0.000429925712885,-0.000393151174075,-8.78005009289e-05,-3.52657961578e-05,-0.000249259842566,-0.000408302974292,-0.000408302974292,-0.000484966625879,-0.000853459032589,-7.20251898341e-06,-0.000526355452738,-0.000393189315417,-0.000393610146595,-0.000349726209667,-0.000192483803305,-0.000393151174079,-0.00093806059423,-0.000515956639213,-0.00047125212549,0.00144727461595
22,-0.00156267721519,-0.000615241360517,-0.000162796748011,-0.0015031637916,-0.00308399893942,-0.000404995659129,-0.000167308975752,0.00221002842648,-0.000442945391263,-0.000275703663113,-0.000889254152748,-0.000582307144099,-0.000640196137253,-1.15250410185e-05,0.000486059673672,-0.00016723013245,0.00134118109613,-0.000450668927438,-0.000139685552387,-0.000162241493492,-0.00308399893942,-0.00018588173319,-0.000148102530719,-0.000167457521006,0.000630266692188,0.000332638341199,0.000244642355159,-0.000134011314322,-0.000134011314322,-0.000498245198934,-0.000726364091944,-1.53478615888e-05,-0.000709107428798,-0.00016723013291,-0.000166148055315,-2.76480208513e-05,0.000434506398339,-0.000167457521009,-0.000889254152748,-0.000625766158736,-0.000611601642192,0.00308399893941
23,-0.000661043606072,-0.000618911233109,0.00060441313257,0.00205563374837,-0.00420259122953,0.000367075820512,0.000482205427493,0.000175880132486,0.000144046487887,-0.00037570369488,-0.000439748586666,-0.00049798932409,-0.000715969159117,0.000880177683013,0.0012310899354,0.000614514350117,-0.000807451301659,0.000306914769398,0.000780791462243,0.00048347816063,-0.00420259122953,0.00046977326421,0.000487067771647,0.000614751050251,0.00189750416552,0.00195158872579,0.00087011230633,0.000351046689325,0.000351046689325,0.000628159440119,-0.000254394446252,-2.09146270408e-05,-0.000500640127229,0.000614514354723,0.000613084238168,0.000776434459034,0.00109277536932,0.000614751050249,-0.000439748586666,-0.000429170935318,-0.000111024710868,0.00420259122952
24,-0.000910553573145,-0.000581422634437,1.1669180893e-05,0.000201937140207,-0.00222312716891,-0.000173419612267,-2.67317900003e-05,0.000534940740752,-0.000198833604672,-0.000198743357593,-0.000500727464078,-0.000514221552142,-0.000556963208824,0.000156119389186,0.000592564356244,1.56024627697e-05,5.11576833098e-05,-0.00020427005079,-1.97234739973e-05,-2.37861921951e-05,-0.00222312716891,-3.80450366493e-05,-1.65971780863e-05,1.56155755348e-05,0.000690802495556,0.00058553871459,0.000232418728352,-4.04672675489e-05,-4.04672675489e-05,-8.11430106733e-05,-0.000410904281658,-1.10636277898e-05,-0.000478523115844,1.56024638276e-05,1.53807915501e-05,9.64415567416e-05,0.000386172393906,1.56155755331e-05,-0.000500727464077,-0.000404965222537,-0.000372527725108,0.00222312716891
25,-0.00272389406849,-0.0023605391268,-0.00134828563293,-0.000135097978298,-0.000540817937394,-0.00175191762762,-0.00136647718511,-0.00158244664529,-0.00185496913121,-4.83480991221e-05,-0.00116406555907,-0.00214580877336,-0.00234239591355,-0.00117764220915,0.000578024993849,-0.00135340921724,0.00019836624146,-0.0017422242386,-0.00228674533569,-0.00136092228185,-0.000540817937394,-0.0013808600187,-0.00135049176927,-0.0013532968584,-0.000838302543647,-0.000268004802666,-0.00113258774013,-0.00125269074332,-0.00125269074332,-0.00118996368987,-0.00134261776075,-2.69142895384e-06,-0.002425516053,-0.00135340921488,-0.00135357503922,-0.00134979817668,-0.000856504562844,-0.0013532968584,-0.00116406555907,-0.00198295762886,-0.00207609800849,0.00054081793739
26,-0.000326014240583,3.76129759979e-05,0.000274876797841,0.000902963270272,-0.00156416709073,0.000206811088409,0.000283631770799,0.00099949937277,0.000182522315947,-0.000139833574883,-6.86215907153e-05,-0.000121345266149,-0.000159377721858,0.000371309094424,0.000288403189354,0.000258268065082,-0.000275018874696,0.000192256693083,0.000373536029817,0.000284625112156,-0.00156416709073,0.000281401165208,0.000285748263944,0.000258221250338,0.000783546845533,0.0007319551443,0.000455442929985,0.000317890466756,0.000317890466756,0.000264024040739,1.68026980629e-05,-7.78424355451e-06,-5.69625015055e-05,0.000258268066094,0.000259040288674,0.000281679951361,0.000523465002744,0.000258221250338,-6.86215907149e-05,-0.000181822510312,3.97482296654e-05,0.00156416709073
27,0.00102729743192,0.00169089080078,0.00146761635305,0.00203379686778,-0.00218915062899,0.00142720103176,0.00145598137026,0.00290500487039,0.00144154707443,-0.000195705919287,0.000899565204448,0.00114027952798,0.00108487389201,0.00145605962089,0.000282940415238,0.00145700376554,0.000967736483117,0.00142668518737,0.00203898090073,0.00145482308561,-0.00218915062899,0.00145423872742,0.00145480677778,0.001457031441,0.00191303556677,0.00173050402731,0.00175202067113,0.00151541512562,0.00151541512562,0.00181399695323,0.00107877534401,-1.08945225486e-05,0.00117436412583,0.00145700376701,0.00145689930883,0.00137698861517,0.00170550525305,0.001457031441,0.000899565204448,0.00108155974996,0.0013073327771,0.00218915062899
28,0.0048142942416,0.00487436297045,0.00426870252304,0.00287095169216,-0.00457658367432,0.00513490710515,0.00440240784961,0.00508038806481,0.00525596225704,-0.000409137910985,0.00317893666945,0.0043652620316,0.00411426137291,0.00425154246574,-0.000699305728745,0.00410642835817,-0.00169543156754,0.00511796148194,0.00664911158485,0.00437157203905,-0.00457658367432,0.00440957680071,0.00433525040918,0.00410540943741,0.00536322576643,0.00441777992537,0.00534897570903,0.00422033372701,0.00422033372701,0.00443936781616,0.00359882438205,-2.27758412183e-05,0.00461453173031,0.00410642836237,0.00411569382279,0.00387801223588,0.00495652597323,0.00410540943741,0.00317893666945,0.00398426067828,0.00449276727267,0.00457658367432
29,0.00497009541087,0.00539654407505,0.00424290048117,0.00288355227543,-0.0044498758997,0.00515179393839,0.00432929125916,0.00502966196248,0.00484557810125,-0.000397810475959,0.00320132515898,0.00477667001017,0.00457745762683,0.00438280940982,-0.000742505930409,0.00421228334462,-0.000442473202951,0.00506220858438,0.00590020934027,0.0043071632395,-0.0044498758997,0.00434448431695,0.00427711086198,0.00421212574553,0.00567019251424,0.00491914420988,0.00553807308641,0.00419050219756,0.00419050219757,0.00511006528755,0.00345277357951,-2.21452758869e-05,0.00510989986039,0.00421228334612,0.00421351420357,0.00397722739844,0.00512063992015,0.00421212574553,0.00320132515898,0.00468227525779,0.00516267911265,0.0044498758997
30,0.00456055539225,0.00467722256727,0.00373512426044,0.0029355238617,-0.00395196380604,0.00445302599876,0.00375106614718,0.00486137594402,0.00414917811007,-0.000353298077988,0.00277080949062,0.00405388095645,0.00392971879725,0.00386192088474,-0.00112364185716,0.00367435720286,-6.36016980433e-05,0.00434286334184,0.00500487171441,0.0037336584193,-0.00395196380604,0.00376277634615,0.00371685866959,0.00367391960932,0.00489869434941,0.00426140970549,0.00486346683644,0.00368958751854,0.00368958751854,0.00400291130619,0.00298237482809,-1.96673567561e-05,0.00422009249265,0.00367435720573,0.00367819255415,0.00349054249874,0.00451711236608,0.00367391960932,0.00277080949062,0.0039809225576,0.00417178781118,0.00395196380604
31,0.0046778500988,0.00436924813896,0.00359126039488,0.00413530542429,-0.00399647666735,0.00431106644994,0.00354389601651,0.00443280157552,0.00385821816915,-0.000357277443468,0.0026155310568,0.00372162773216,0.00411486114024,0.00374748674456,-0.00128427408326,0.00360220245573,-0.000426467207756,0.00407384453222,0.00414301400962,0.00354251690927,-0.00399647666734,0.00355932378015,0.00353205875695,0.00360229586854,0.00495747960026,0.00374604214187,0.00482486393023,0.0036222912152,0.0036222912152,0.00372788225152,0.00268835547065,-1.98888819337e-05,0.0042671333014,0.00360220245604,0.00360139212176,0.00343151614518,0.00442427968256,0.00360229586854,0.0026155310568,0.00393117924712,0.00398237564154,0.00399647666735
32,0.00514348421718,0.00501280736416,0.00327173846345,0.00684124738686,-0.00509190265939,0.00468998595922,0.00348277758691,0.00359496477167,0.00364614198937,-0.000455206452072,0.00262739508064,0.00334164174623,0.00369244849145,0.00349674789551,-0.000885858184736,0.0031862438317,-0.000516533806436,0.00412419032546,0.00358790989595,0.00347066261547,-0.00509190265938,0.00349463082089,0.00345318711781,0.0031856676571,0.00509317698032,0.00343661830654,0.00521463583999,0.00333888536437,0.00333888536437,0.00277760166793,0.00239809024962,-2.53404123722e-05,0.00495254616946,0.00318624383364,0.00319122191876,0.00304474275431,0.00478761120394,0.0031856676571,0.00262739508065,0.00408635706976,0.00379811479641,0.00509190265939
33,0.00333366219657,0.00318601818342,0.00230571911102,0.00367239120333,-0.00309555704648,0.00303857513817,0.00235403320973,0.00271593150749,0.00255045852478,-0.00027673693599,0.00176084030438,0.00236838319114,0.0026329597443,0.00243581766113,-0.000705218586333,0.00228070369789,-0.000265705232819,0.00276038460676,0.00260479973485,0.00234868895004,-0.00309555704648,0.00236259028444,0.00233923853012,0.00228054179248,0.00339026260206,0.00243200913802,0.0034015159351,0.00233391628011,0.00233391628011,0.00216683709067,0.00169973999699,-1.54053718004e-05,0.00312655525023,0.00228070369858,0.00228210372112,0.0021796980048,0.00312375057578,0.00228054179249,0.00176084030439,0.00270123587714,0.00262404789648,0.00309555704648
34,0.00340520837008,0.00320876984166,0.00197115381409,0.0035832103978,-0.00321725951662,0.00283206670783,0.00202504746243,0.0026652941512,0.00236485484979,-0.000287616906277,0.00150714721624,0.00191769827541,0.00227115428274,0.00212063914087,-0.000298840245412,0.00192936354491,-0.00078545330087,0.00248005650699,0.00225232803709,0.0020194454018,-0.00321725951662,0.00202956597318,0.00201365145434,0.00192904259482,0.00304093357182,0.00237753647681,0.00324462279376,0.0019661064864,0.0019661064864,0.00149773611068,0.00135319628738,-1.60110421347e-05,0.00297592132328,0.00192936354606,0.00193207085918,0.00189572345866,0.00302281975411,0.00192904259482,0.00150714721624,0.00240690076656,0.0022580878669,0.00321725951662
35,0.00183746247399,0.00150165053393,0.00123246369009,0.00236017745542,-0.00160749686471,0.0017201525439,0.0012856493812,0.00176397244409,0.00134621411105,-0.000143707174596,0.00105168306583,0.00130208445175,0.00141287717149,0.00129728095661,-0.000497355952801,0.00119647302004,-0.000995518021261,0.00157363989506,0.00149789231486,0.00127866536307,-0.00160749686471,0.00129215689485,0.0012708568122,0.00119621867566,0.00182836979252,0.00121115099943,0.00180295632053,0.00123255305544,0.00123255305544,0.0014659674911,0.00101513078777,-7.9998805565e-06,0.00170201642245,0.00119647301991,0.0011986645685,0.00108061839865,0.00162786324422,0.00119621867566,0.00105168306583,0.00146073781687,0.00140644476527,0.0016074968647
36,0.00172299496984,0.0015309722293,0.00102278156545,0.00208312776287,-0.00139559941048,0.00146542787236,0.0010604784655,0.00178414358774,0.00119545092165,-0.000124763943589,0.000859001554386,0.00103929373275,0.00115684177533,0.00107973478952,-0.000349446933447,0.00099648310423,-0.00045558308315,0.00131399733791,0.00123186469804,0.00105668686489,-0.00139559941048,0.0010657770571,0.00105113135014,0.000996286612052,0.0015477621519,0.00093123737086,0.00154128026135,0.00102619847501,0.00102619847501,0.00111048248316,0.000823301758105,-6.94535080639e-06,0.0015242119051,0.000996483104294,0.000998141419626,0.000905835767752,0.00140735729031,0.000996286612052,0.000859001554386,0.00121114841797,0.00117351840096,0.00139559941047
